model,accuracy,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,vectorizer
LinearSVC,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9485943775100402,0.8468944099378881,0.8892966360856269,0.9604828152388559,0.9613259668508287,0.9588592089479108,dicta-il/dictabert
LinearSVC,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9259325681492109,0.8687888198757764,0.8946361746361746,0.9598813383323954,0.9613259668508287,0.9599365961796903,onlplab/alephbert-base
LogisticRegression,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9791666666666667,0.825,0.8833010960670535,0.962937384898711,0.9613259668508287,0.9576356013407853,yonatanlou/dictabert-finetuned-DSS-maskedLM
LogisticRegression,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9791666666666667,0.825,0.8833010960670535,0.962937384898711,0.9613259668508287,0.9576356013407853,yonatanlou/BEREL-finetuned-DSS-maskedLM
MLPClassifier,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9613259668508287,0.9791666666666667,0.825,0.8833010960670535,0.962937384898711,0.9613259668508287,0.9576356013407853,tfidf
LinearSVC,0.9447513812154696,0.9447513812154696,0.9447513812154696,0.9447513812154696,0.9707602339181287,0.75,0.8182730923694779,0.9479822945946819,0.9447513812154696,0.9363753355965297,tfidf
KNeighborsClassifier,0.9171270718232044,0.9171270718232044,0.9171270718232044,0.9171270718232044,0.9573863636363636,0.625,0.6777448071216617,0.9241901054746359,0.9171270718232044,0.894109546371133,trigram
MLPClassifier,0.9171270718232044,0.9171270718232044,0.9171270718232044,0.9171270718232044,0.8883415435139572,0.6468944099378882,0.6998341625207296,0.9126454925654772,0.9171270718232044,0.8987841638950734,starr
LinearSVC,0.9060773480662984,0.9060773480662984,0.9060773480662984,0.9060773480662984,0.8140394088669951,0.6187888198757764,0.659812050856827,0.8917480880711972,0.9060773480662984,0.8852887190810834,starr
KNeighborsClassifier,0.9060773480662984,0.9060773480662984,0.9060773480662984,0.9060773480662984,0.8545454545454545,0.5968944099378882,0.6347774480712166,0.897036664992466,0.9060773480662984,0.8799908192206174,starr
LogisticRegression,0.9060773480662984,0.9060773480662984,0.9060773480662984,0.9060773480662984,0.8140394088669951,0.6187888198757764,0.659812050856827,0.8917480880711972,0.9060773480662984,0.8852887190810834,starr
LogisticRegression,0.8895027624309392,0.8895027624309392,0.8895027624309392,0.8895027624309392,0.4447513812154696,0.5,0.47076023391812866,0.7912151643722719,0.8895027624309392,0.837485057025621,tfidf
